KR,KRR,DR,DRR,AR,ARR,Ps,Psv,Qx,Qy,Qz,x,y,z,vx,vy,vz
0.03617701247004059,3.092588716861011e-05,0.028862380992704665,2.7780991314041083e-05,0.03401324995004893,2.4775233395389298e-05,-5,-5,-5,-6519988.048010165,2912120.0484510064,114158.74528826778,-3024.768581206215,-6833.0541556404505,-243.56189042944155
0.038040141705020576,3.1267856735940604e-05,0.029334106681009824,2.8045693269267904e-05,0.07487889376580659,2.499529980535505e-05,-5,-5,-6,-6513046.547206662,2928017.515625527,114615.91508977422,-3041.417709096734,-6825.566068720279,-243.27899946913212
0.06524555561332898,3.215675969465636e-05,0.030261390100854785,2.9370020733009288e-05,0.15341625477725235,2.5116272572407555e-05,-5,-5,-7,-6492236.769642281,2975107.0845286604,116060.43611584108,-3090.7237185425893,-6803.081062202263,-242.31807206695652
0.043298735523114446,3.059227693133805e-05,0.038407761588544136,2.8468580385344296e-05,0.05739587910451378,2.4847648151425907e-05,-5,-6,-5,-6521884.088855902,2907736.3818955184,113958.19504928845,-3020.1878290247423,-6835.114502492402,-243.73451687273942
0.03660568399857644,3.075332317665282e-05,0.03575940090054877,2.807467740118526e-05,0.07741777383317515,2.5314658625475646e-05,-5,-6,-6,-6519289.264634824,2913715.807056053,114221.95118867772,-3026.4634828610833,-6832.297145951233,-243.56538990050944
0.04821767150455,3.335206084014844e-05,0.08817790737998718,3.2311321318364856e-05,0.15081681939414573,2.6095958414774596e-05,-5,-6,-7,-6491183.265524275,2977571.707854415,116267.70261355398,-3093.428941984672,-6801.7816671011105,-242.33560548050704
0.04967043240798092,3.0473507037225355e-05,0.041512580361213545,2.879718213265289e-05,0.06230864510710149,2.4845719503548477e-05,-5,-7,-5,-6522772.255803752,2905684.392507473,113887.60175195448,-3018.042053773292,-6836.076871736646,-243.78973254589746
0.04477990828792589,3.0420517890321136e-05,0.03914272828650356,2.843160914338249e-05,0.07438266939868834,2.5363032556888623e-05,-5,-7,-6,-6521050.699317992,2909656.5208867867,114096.71556281873,-3022.2186043963666,-6834.20425030852,-243.66089585923518
0.036605983775508735,3.313105439888028e-05,0.1147304338051723,3.5217089761945556e-05,0.15037512554899846,2.7178604842324645e-05,-5,-7,-7,-6485107.261746766,2991163.838534002,116837.05235451263,-3107.7732825263156,-6795.134939857644,-242.10978935985898
0.04057085120158401,3.078914587647189e-05,0.04168796521399115,2.8043740046762456e-05,0.05163899445090531,2.4715531668027854e-05,-6,-5,-5,-6520599.746168056,2910718.3334297864,114144.96575101183,-3023.302524621739,-6833.70943402965,-243.56707552038935
0.038650735610194685,3.140347730113993e-05,0.04556647082318772,2.86793219906276e-05,0.08262345661298175,2.5010336508621196e-05,-6,-5,-6,-6516472.7005116055,2920185.121005964,114422.35539379765,-3033.226391375563,-6829.255389549447,-243.41617330450916
0.05984275409256799,3.3157510595700514e-05,0.05946724917422814,3.4396402125398844e-05,0.13663101210400372,2.5290986962346448e-05,-6,-5,-7,-6494321.925072056,2970421.0964607317,115962.92288121892,-3085.820531725933,-6805.339559195996,-242.4173442384985
0.055287379141757687,2.9564921380996683e-05,0.0546594492058096,2.9079537975731214e-05,0.07775954679676769,2.486675443323424e-05,-6,-6,-5,-6519950.413870962,2912184.575331989,114159.88012543514,-3024.8601588113956,-6833.021600362947,-243.61125065259037
0.04780133748111074,2.9906256952770576e-05,0.045549634221310094,2.69888502214984e-05,0.08054186952602639,2.5440729140409522e-05,-6,-6,-6,-6518861.367603928,2914698.600903438,114262.58187733228,-3027.4955653383636,-6831.833853726911,-243.54254075241255
0.05701161595158877,3.639035014174684e-05,0.08597640618313111,3.4845944081688045e-05,0.145021426001094,2.6019207907373967e-05,-6,-6,-7,-6502821.958046166,2951491.218893641,115345.1404278672,-3066.0052667654945,-6814.30414336078,-242.79758834177414
0.060266974257737124,2.9560402807226882e-05,0.06173060038397859,3.040968770173999e-05,0.0873324041846171,2.483842858505541e-05,-6,-7,-5,-6520889.986903918,2909986.0870659985,114098.8917846782,-3022.576512932991,-6834.061331575118,-243.68915199306446
0.05673543791801738,2.942024841943676e-05,0.049821818144139954,2.8324172180779676e-05,0.07859972413566742,2.5587193450348172e-05,-6,-7,-6,-6520159.585006306,2911678.6408126187,114178.62697318796,-3024.3533690835407,-6833.259393646436,-243.63472657260562
0.05026237512292334,3.658796119920114e-05,0.12821080142098598,4.426540882417582e-05,0.14919941918401336,3.270036496852706e-05,-6,-7,-7,-6503968.675834227,2948904.9135371745,115367.27419813021,-3063.3855630900866,-6815.490450651468,-242.9021859759807
0.042027292976500735,3.069447269796761e-05,0.05323016275152897,2.8344152791617373e-05,0.06016486964477611,2.464469307372443e-05,-7,-5,-5,-6521413.122044888,2908845.2086035153,114225.7581111697,-3021.3447046843626,-6834.588725399482,-243.4878025642845
0.04279332715677117,3.1730447223466033e-05,0.05142273219365618,2.905405275241127e-05,0.08832545852573304,2.4978097529041037e-05,-7,-5,-6,-6516030.757604632,2921200.8065063152,114485.59262224869,-3034.294387028482,-6828.773367700545,-243.3749099842237
0.06777667364151965,3.349881477299445e-05,0.09313864116755018,3.507339187839972e-05,0.13626982029107532,2.5304357154845694e-05,-7,-5,-7,-6490686.117488187,2978565.4681470594,116276.52490233502,-3094.3840944208164,-6801.398828458381,-242.26420156196153
0.07578852308867413,2.896487710266574e-05,0.076907857618756,3.058343611834306e-05,0.10897177704803356,2.483441824871996e-05,-7,-6,-5,-6518826.75887562,2914764.2080823416,114489.72321184735,-3027.5904469770003,-6831.798775686018,-243.39142216884187
0.07966399009629162,3.0422144767375755e-05,0.06398266283508837,2.89938650447718e-05,0.0765426043301431,2.5358129010687363e-05,-7,-6,-6,-6518966.133936405,2914477.354894954,114267.00803348054,-3027.2558773449987,-6831.933272138469,-243.5192888162788
0.06684880527683472,4.1224019221310765e-05,0.07458952788658894,3.4946728056455016e-05,0.12022029197404868,2.6253392571239822e-05,-7,-6,-7,-6505734.347829271,2944879.415616015,115165.84120606567,-3059.0988132665643,-6817.454426627671,-242.94011373005824
0.1106021593847791,2.9494391263146935e-05,0.09319156229390622,3.3584065507068454e-05,0.20778149283830077,2.5133412847150443e-05,-7,-7,-5,-6522055.892961253,2907170.232010727,114522.85693142201,-3019.7090144656945,-6835.406374002398,-243.4648503842968
0.09453265743740477,3.102642697436864e-05,0.06411662714895129,3.192558923255795e-05,0.0934092198304169,2.7146089977124012e-05,-7,-7,-6,-6523162.398118721,2904649.92241287,114039.65342262712,-3017.014455869345,-6836.596857217097,-243.75685430131605
0.06671456572348258,4.7053432648705685e-05,0.07327076925502266,6.66114475925915e-05,0.12043247625539573,3.407604599322702e-05,-7,-7,-7,-6519509.2265391555,2913200.9065219653,114149.6486687547,-3025.9288010517266,-6832.541877314707,-243.59398422958466
